filename,keywords,freesound_id,sound_link,manufacturer,license,superclass,subclass,title,description,duration,original_samplerate,original_bitdepth,original_file_type,num_downloads,avg_rating,geotag,start_time_s,end_time_s,original_filename
416704.mp3,"infant, human, nonsense, newborn, talking, laugh, sounds, exclamation, squeal, young, baby-language, speech, toddler, happy, giggle, babble, words, child, baby, kid, boy, vocal, grunts, fun, gibberish, voice",416704,https://freesound.org/people/FunWithSound/sounds/416704/,FunWithSound,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Speech,Baby Gibberish and Words - Full.wav,"A .WAV audio compilation of adorable male toddler/baby sounds, grunts, noises, nonsensical babbling (speech), and actual first words all in one, taken from my packs ""Baby Gibberish,"" ""Baby Gibberish Miscellaneous,"" and ""Baby Language.""  They may be used for movies or other projects.  No attribution required.  Enjoy.  :-)",197.52,32000.0,16,wav,1609,4.52,,29.8,58.157,416704_Baby Gibberish and Words - Fullwav.mp3
32238.mp3,"hypnotism, request, silly, speech, vocal, voice",32238,https://freesound.org/people/FreqMan/sounds/32238/,FreqMan,https://creativecommons.org/licenses/by/4.0/,Human Sounds,Speech,cliche_hypno.wav,"By request - this is the classic cliche hypnotism speech that all evil hypnotists give their victims before they make them do or believe unspeakable things... like acting like a chicken... or sending checks to the following address...


SM58 to Mackie Mixer to Extigy sound card.",76.4842,44100.0,16,wav,1635,4.455882352941177,,38.402,68.356,32238_cliche_hypnowav.mp3
667715.mp3,"woman, German, speech, AI, Roses1401, 665070, processed, English, de-reverb, reverb, voice, European, female, human, vocal, Freesound, demo",667715,https://freesound.org/people/Timbre/sounds/667715/,Timbre,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,before-after Adobe-enhance remix of Roses1401's freesound#665070.flac,"See title &amp; ... <a href=""https://freesound.org/people/Roses1401/sounds/665070/"" rel=""nofollow"">https://freesound.org/people/Roses1401/sounds/665070/</a>

de-reverb stress-test.

Adobe enhance (beta) : AI speech-enhancement (free)
<a href=""https://podcast.adobe.com/enhance"" rel=""nofollow"">https://podcast.adobe.com/enhance</a>
Speech, not music.

It reduces reverb, sibilance, plosives, breaths, and non-voice sounds.

NB: Unusually it is capable of confabulation, 
e.g. ... <a href=""https://freesound.org/people/Timbre/sounds/668066/"" rel=""nofollow"">https://freesound.org/people/Timbre/sounds/668066/</a>

The output can benefit from compression, EQ, and the merest hint of stereo-reverb,
(coz it's mono &amp; too dry in places). Not applied in this example.",26.4981,48000.0,16,flac,30,5.0,,0.0,24.368,667715_before-after Adobe-enhance remix of Roses1401s freesound665070flac.mp3
668922.mp3,"strangehorizon, adobe, pseudostereo, motivational, male, vocal, American, experiment, speech, processed, human, English, voice, 668910, man",668922,https://freesound.org/people/Timbre/sounds/668922/,Timbre,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Speech,Timbre+Adobe remix of strangehorizon's freesound #668910.flac,"See title &amp; ... <a href=""https://freesound.org/people/strangehorizon/sounds/668910/"" rel=""nofollow"">https://freesound.org/people/strangehorizon/sounds/668910/</a>

this is a ~50:50 mix of Timbre processed &amp; Adobe processed,
i.e. Adobe enhanced version is a reinforcement of speech.

<a href=""https://podcast.adobe.com/enhance"" rel=""nofollow"">https://podcast.adobe.com/enhance</a>  (currently does not have wet/dry or other controls)",35.3806,48000.0,16,flac,69,0.0,,0.886,26.83,668922_TimbreAdobe remix of strangehorizons freesound 668910flac.mp3
162751.mp3,"ghost, JFK, voice, kennedy, spooky, speech, President, america, talk",162751,https://freesound.org/people/ghostifier/sounds/162751/,ghostifier,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Speech,JFK_ghost.wav,Working on a project to take speech files and automatically edit them to sound like ghosts.,22.7835,44100.0,16,wav,951,4.625,53.34706727480737 -6.25946044921875,0.0,22.784,162751_JFK_ghostwav.mp3
15855.mp3,"human, japanese, processed, speech, text",15855,https://freesound.org/people/hanstimm/sounds/15855/,hanstimm,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,wcD_fragsA2.aiff,"Japanese text-fragments spoken by Makiko Sadakata. Recorded in autumn 2005. Processed using various techniques. This material (or material like this) will possibly be used in 'WORDS', a piece I am working on.",19.1438,44100.0,16,aiff,498,3.5,,0.0,19.144,15855_wcD_fragsA2aiff.mp3
15857.mp3,"human, japanese, processed, speech, text",15857,https://freesound.org/people/hanstimm/sounds/15857/,hanstimm,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,wcD_fragsA4.aiff,"Japanese text-fragments spoken by Makiko Sadakata. Recorded in autumn 2005. Processed using various techniques. This material (or material like this) will possibly be used in 'WORDS', a piece I am working on.",27.3748,44100.0,16,aiff,295,3.6,,0.0,27.375,15857_wcD_fragsA4aiff.mp3
15858.mp3,"human, japanese, processed, speech, text",15858,https://freesound.org/people/hanstimm/sounds/15858/,hanstimm,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,wcD_fragsA5.aiff,"Japanese text-fragments spoken by Makiko Sadakata. Recorded in autumn 2005. Processed using various techniques. This material (or material like this) will possibly be used in 'WORDS', a piece I am working on.",41.2471,44100.0,16,aiff,343,4.833333333333335,,13.4,34.888,15858_wcD_fragsA5aiff.mp3
15859.mp3,"human, japanese, processed, speech, text",15859,https://freesound.org/people/hanstimm/sounds/15859/,hanstimm,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,wcD_fragsA6.aiff,"Japanese text-fragments spoken by Makiko Sadakata. Recorded in autumn 2005. Processed using various techniques. This material (or material like this) will possibly be used in 'WORDS', a piece I am working on.",46.0331,44100.0,16,aiff,702,4.5588235294117645,,5.8,24.039,15859_wcD_fragsA6aiff.mp3
39416.mp3,"male, request, speech, vocal, voice",39416,https://freesound.org/people/acclivity/sounds/39416/,acclivity,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,DigitalUnited.wav,"Requested by ""killthespeed"". ""The Sound of Digital United"" spoken by yours truly in gradually madder fashion. Zoom H4 WAV recorder with built-in mics.",89.9993,44100.0,16,wav,208,3.7,,62.2,87.338,39416_DigitalUnitedwav.mp3
64347.mp3,"names, request, speech, voice",64347,https://freesound.org/people/acclivity/sounds/64347/,acclivity,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,TomAndJerry.wav,"A list of names as requested by Martin Gough <a href=""http://www.freesound.org/forum/viewtopic.php?p=18313."" rel=""nofollow"">http://www.freesound.org/forum/viewtopic.php?p=18313.</a>(I added Tom just to make a snappy title LOL).. Zoom H4.",22.7023,44100.0,16,wav,162,3.6,,0.0,22.702,64347_TomAndJerrywav.mp3
23300.mp3,"male, radio, slogans, speech, vocal, voice",23300,https://freesound.org/people/acclivity/sounds/23300/,acclivity,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,ICE_FM_Daniel.flac,"More slogans for a fictitious radio station, Ice FM. These spoken by my son, Daniel. ",50.0005,44100.0,16,flac,288,3.9375,,2.112,25.317,23300_ICE_FM_Danielflac.mp3
31912.mp3,"female, freqman, global, request, speech, vocal, voice, warming",31912,https://freesound.org/people/acclivity/sounds/31912/,acclivity,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,GlobalWarming_Marg.wav,"""Global Warming"" spoken by my wife, Margaret, over the telephone. Requested by FreqMan <a href=""http://freesound.iua.upf.edu/forum/viewtopic.php?t=1683"" rel=""nofollow"">http://freesound.iua.upf.edu/forum/viewtopic.php?t=1683</a>",18.909,44100.0,16,wav,349,4.083333333333335,,0.0,18.909,31912_GlobalWarming_Margwav.mp3
31913.mp3,"freqman, global, male, request, speech, vocal, voice, warming",31913,https://freesound.org/people/acclivity/sounds/31913/,acclivity,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,GlobalWarming_Mike.wav,"""Global Warming"" spoken by myself. Requested by FreqMan <a href=""http://freesound.iua.upf.edu/forum/viewtopic.php?t=1683"" rel=""nofollow"">http://freesound.iua.upf.edu/forum/viewtopic.php?t=1683</a>",108.463,44100.0,16,wav,202,4.8,,61.114,76.772,31913_GlobalWarming_Mikewav.mp3
32836.mp3,"male, ominous, request, speech, talking, threat",32836,https://freesound.org/people/acclivity/sounds/32836/,acclivity,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,TimesUpYoureLosing.wav,"'Time's up' and 'You're losing' said several times in an ominous threatening voice. As requested by Vitus_Syndrome in topic 9277
",70.1643,44100.0,16,wav,598,2.388888888888889,,15.8,44.174,32836_TimesUpYoureLosingwav.mp3
736292.mp3,"words, spoken, speech, strange, word, random, male, stupid, vocal, fun, joke, voice, absurd, weird, vox",736292,https://freesound.org/people/Duisterwho/sounds/736292/,Duisterwho,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Speech,Dirty talk for the ladies and the secret organisations - vocal speech english spoken,for the fun,96.0,44100.0,16,wav,8,0.0,,60.602,86.125,736292_Dirty talk for the ladies and the secret organisations - vocal speech english spoken.mp3
645767.mp3,"voice, love, dancing, dance, positive, energy, motivational, vocal, music, vibrations, speech, goodness, party, male",645767,https://freesound.org/people/Duisterwho/sounds/645767/,Duisterwho,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Speech,Weird dancing motivational speech.wav,"🙏 Thank you for interesting in my sounds!

Recorded on a Samson C01UPRO - condenser mic 🎙️

Supporting me by following me on SoundCloud is free aswell 🧡

Daan Duister Recordings 🎵",44.6121,48000.0,24,wav,55,1.0,51.4685216038 4.90062546997,0.228,15.371,645767_Weird dancing motivational speechwav.mp3
156549.mp3,"poem, request, speech, male, talk, man",156549,https://freesound.org/people/acclivity/sounds/156549/,acclivity,https://creativecommons.org/licenses/by/4.0/,Human Sounds,Speech,OutwardBound.wav,I was requested to give the whole of this poem of mine,65.8245,44100.0,16,wav,248,4.5,,6.0,31.299,156549_OutwardBoundwav.mp3
736340.mp3,"lol, strange, speech, odd, laugh, stupid, joke, vocal, spoken, lelz, weird, random, funny, human, hit, ridiculous, vox, sentence, joking, english, hehe",736340,https://freesound.org/people/Duisterwho/sounds/736340/,Duisterwho,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Speech,united nations speech - ridiculously truth - redpill - facts - reality,not realy ofcourzilorz,88.0,44100.0,16,wav,9,0.0,,19.402,42.724,736340_united nations speech - ridiculously truth - redpill - facts - reality.mp3
593738.mp3,"Psychology, Spam, Robocall, Robo, Experiment, Tele, Speech, Marketing, China, Conditioning, Manipulation, Mass, Social, Massconditioning, Text, India, Psychological, Engineering, Call, Harassment, Annoying, Telemarketing",593738,https://freesound.org/people/JohnLaVine333/sounds/593738/,JohnLaVine333,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Speech,Auto Waranty Service.aif,Do you get these calls?,26.0,48000.0,24,aiff,41,0.0,,0.0,18.493,593738_Auto Waranty Serviceaif.mp3
207147.mp3,"Sheep, Built-in-mic, Hypocrisy, Irony, Rebellion, Originality, Majority, Speech, DIY, Commentary, Counter-Culture, Personality, Minority, Society, Philosophy, Thoughts, Recording, Behavior, Politics, Mainstream, isight, Culture, Prose, Followers",207147,https://freesound.org/people/JohnLaVine333/sounds/207147/,JohnLaVine333,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,CounterCultureMajority(Post).aif,"I snagged this from an e-mail I just sent this stranger on O.K. Cupid.

She won't mind & screw her if she does, they're my thoughts... & my words. 

It's not like I'm telling you what she was saying. 

...anyhow, I thought this had a nice flow to it. Maybe you'll find use for it?

This version is compressed, EQ'd, Stereo Imaged, Maximized & Reverberated.
...the version labeled (Raw) is simply recorded & exported.",31.1073,44100.0,24,aiff,352,4.428571428571429,,0.0,29.866,207147_CounterCultureMajorityPostaif.mp3
117813.mp3,"critical, critique, male, rude, shit, speech, talking, text",117813,https://freesound.org/people/JohnLaVine333/sounds/117813/,JohnLaVine333,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,TalkingShit.wav,this is a harassing e mail some loser wrote me after MISTAKENLY thinking I was mocking them... USE IT! ,45.5343,44100.0,16,wav,283,3.3125,,17.813,41.394,117813_TalkingShitwav.mp3
189479.mp3,"soldier, UPF-CS13, voice, speech, narrative",189479,https://freesound.org/people/wordswar/sounds/189479/,wordswar,http://creativecommons.org/licenses/by/3.0/,Human Sounds,Speech,Soldier's speech,"Voice of a soldier narrating his experience of his life in a fictitious war conflict.
Recorded with a Shure SM58. Normalized and faded with Audacity.

Full text:
""...que importa. Empuño un arma, defiendo una nación. Ya no se como empezó. Ya no comprendo los porqués. Dentro de esta espiral de terror y sufrimiento deshumanizador. No hay personas, edades, sexos tras la mirilla. Solo veo trozos de carne, amenazas. Otros piensan por mí. Otros aprietan el gatillo por mí. No hay noche, no hay dia, vigilia o sueño. Realidad. Caminando entre cuerpos mutilados...""

",29.4661,44100.0,16,wav,881,2.1333333333333333,,0.0,28.403,189479_Soldiers speech.mp3
22026.mp3,"challenge, english, male, numbers, robot, speech, vocal",22026,https://freesound.org/people/acclivity/sounds/22026/,acclivity,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Speech,Numbers_EnglishMale.flac,"A second attempt at the challenge by jmmp at <a href=""http://freesound.iua.upf.edu/forum/viewtopic.php?p=5040#5040Numbers"" rel=""nofollow"">http://freesound.iua.upf.edu/forum/viewtopic.php?p=5040#5040Numbers</a> 1 to 20, then tens 30 thru 100",20.3,44100.0,16,flac,443,3.083333333333335,,0.0,20.3,22026_Numbers_EnglishMaleflac.mp3
189744.mp3,"UPF-CS13, voice, speech, refugee, narrative",189744,https://freesound.org/people/wordswar/sounds/189744/,wordswar,http://creativecommons.org/licenses/by/3.0/,Human Sounds,Speech,Refugee's speech,"Voice of a refugee narrating his experience of his life in a fictitious war conflict.
Recorded with a Shure SM58. Normalized and faded with Audacity.

Full text:
""Desplazado, apartado de mi familia. Vulnerable, impotente aquí fuera. Un grito se rompe dentro de mi, se que nadie lo escuchará de todas formas. Me he quedado congelado en el tiempo, como telonero el silbido de las balas y las bombas caiendo. Salir huyendo de casa antes de que estallara. Mi sangre, su sangre...""",23.2835,44100.0,16,wav,875,5.0,,0.0,22.915,189744_Refugees speech.mp3
